date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking_date,home_rank,home_ranking_points,away_ranking_date,away_rank,away_ranking_points,rank_diff,points_diff,home_win,draw
2025-03-24,Tunisia,Malawi,2,0,FIFA World Cup qualification,Radès,Tunisia,False,2024-09-19,36,1504.86,2024-09-19,133,1117.42,97,387.4399999999998,1,0
2025-03-25,Algeria,Mozambique,5,1,FIFA World Cup qualification,Tizi Ouzou,Algeria,False,2024-09-19,41,1486.03,2024-09-19,99,1226.03,58,260.0,1,0
2025-03-25,Angola,Cape Verde,1,2,FIFA World Cup qualification,Luanda,Angola,False,2024-09-19,85,1281.09,,,,,,0,0
2025-03-25,Argentina,Brazil,4,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,2024-09-19,1,1889.02,2024-09-19,5,1772.02,4,117.0,1,0
2025-03-25,Benin,South Africa,0,2,FIFA World Cup qualification,Abidjan,Ivory Coast,True,2024-09-19,89,1257.69,2024-09-19,59,1415.07,-30,-157.37999999999988,0,0
2025-03-25,Bolivia,Uruguay,0,0,FIFA World Cup qualification,El Alto,Bolivia,False,2024-09-19,83,1293.76,2024-09-19,11,1701.34,-72,-407.5799999999999,0,1
2025-03-25,Chile,Ecuador,0,0,FIFA World Cup qualification,Santiago,Chile,False,2024-09-19,49,1467.98,2024-09-19,27,1535.43,-22,-67.45000000000005,0,1
2025-03-25,China,Australia,0,2,FIFA World Cup qualification,Hangzhou,China,False,,,,2024-09-19,25,1544.3,,,0,0
2025-03-25,Colombia,Paraguay,2,2,FIFA World Cup qualification,Barranquilla,Colombia,False,2024-09-19,9,1738.72,2024-09-19,57,1423.98,48,314.74,0,1
2025-03-25,Egypt,Sierra Leone,1,0,FIFA World Cup qualification,Cairo,Egypt,False,2024-09-19,31,1515.64,2024-09-19,125,1134.26,94,381.3800000000001,1,0
2025-03-25,Gibraltar,Czech Republic,0,4,FIFA World Cup qualification,Faro-Loulé,Portugal,True,2024-09-19,198,842.4,2024-09-19,46,1473.19,-152,-630.7900000000001,0,0
2025-03-25,Iran,Uzbekistan,2,2,FIFA World Cup qualification,Tehran,Iran,False,2024-09-19,19,1622.92,2024-09-19,60.0,1413.06,41.0,209.86000000000013,0,1
2025-03-25,Israel,Norway,2,4,FIFA World Cup qualification,Debrecen,Hungary,True,2024-09-19,79,1307.8,2024-09-19,47,1472.16,-32,-164.36000000000013,0,0
2025-03-25,Japan,Saudi Arabia,0,0,FIFA World Cup qualification,Saitama,Japan,False,2024-09-19,16,1639.6,2024-09-19,56,1433.16,40,206.43999999999983,0,1
2025-03-25,Kyrgyzstan,Qatar,3,1,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,,,,2024-09-19,44,1481.69,,,1,0
2025-03-25,Mauritania,DR Congo,0,2,FIFA World Cup qualification,Nouadhibou,Mauritania,False,2024-09-19,112,1179.04,2024-09-19,58,1416.91,-54,-237.87000000000012,0,0
2025-03-25,Morocco,Tanzania,2,0,FIFA World Cup qualification,Oujda,Morocco,False,2024-09-19,14,1676.14,2024-09-19,110,1188.24,96,487.9000000000001,1,0
2025-03-25,Palestine,Iraq,2,1,FIFA World Cup qualification,Amman,Jordan,True,2024-09-19,98,1228.99,2024-09-19,55.0,1435.9,-43.0,-206.91000000000008,1,0
2025-03-25,Senegal,Togo,2,0,FIFA World Cup qualification,Diamniadio,Senegal,False,2024-09-19,21,1620.87,2024-09-19,119,1158.81,98,462.05999999999995,1,0
2025-03-25,South Korea,Jordan,1,1,FIFA World Cup qualification,Suwon,South Korea,False,2024-09-19,23,1572.61,2024-09-19,68,1377.52,45,195.08999999999992,0,1
2025-03-25,Sweden,Northern Ireland,5,1,Friendly,Solna,Sweden,False,2024-09-19,28,1528.18,2024-09-19,73,1339.64,45,188.53999999999996,1,0
2025-03-25,Switzerland,Luxembourg,3,1,Friendly,Sankt Gallen,Switzerland,False,2024-09-19,15,1641.0,2024-09-19,87,1261.95,72,379.04999999999995,1,0
2025-05-28,Nigeria,Ghana,2,1,Unity Cup,London,England,True,2024-09-19,39,1498.02,2024-09-19,70,1360.43,31,137.58999999999992,1,0
2025-05-29,Malaysia,Cape Verde,1,1,Friendly,Kuala Lumpur,Malaysia,False,2024-09-19,132,1117.64,,,,,,0,1
2025-05-30,Saudi Arabia,Jordan,2,0,Friendly,Dammam,Saudi Arabia,False,2024-09-19,56,1433.16,2024-09-19,68,1377.52,12,55.6400000000001,1,0
2025-05-31,Trinidad and Tobago,Ghana,0,4,Unity Cup,London,England,True,2024-09-19,101,1213.25,2024-09-19,70,1360.43,-31,-147.18000000000006,0,0
2025-06-02,Tunisia,Burkina Faso,2,0,Friendly,Radès,Tunisia,False,2024-09-19,36,1504.86,2024-09-19,63,1387.5,27,117.3599999999999,1,0
2025-06-03,Malaysia,Cape Verde,0,3,Friendly,Kuala Lumpur,Malaysia,False,2024-09-19,132,1117.64,,,,,,0,0
2025-06-04,Germany,Portugal,1,2,UEFA Nations League,Munich,Germany,False,2024-09-19,13,1692.19,2024-09-19,8,1752.14,-5,-59.950000000000045,0,0
2025-06-05,Algeria,Rwanda,2,0,Friendly,Constantine,Algeria,False,2024-09-19,41,1486.03,2024-09-19,130,1123.32,89,362.71000000000004,1,0
2025-06-05,Australia,Japan,1,0,FIFA World Cup qualification,Perth,Australia,False,2024-09-19,25,1544.3,2024-09-19,16,1639.6,-9,-95.29999999999995,1,0
2025-06-05,Bahrain,Saudi Arabia,0,2,FIFA World Cup qualification,Riffa,Bahrain,False,2024-09-19,76,1315.49,2024-09-19,56,1433.16,-20,-117.67000000000007,0,0
2025-06-05,Chile,Argentina,0,1,FIFA World Cup qualification,Santiago,Chile,False,2024-09-19,49,1467.98,2024-09-19,1,1889.02,-48,-421.03999999999996,0,0
2025-06-05,DR Congo,Mali,1,0,Friendly,Orléans,France,True,2024-09-19,58,1416.91,2024-09-19,54,1455.16,-4,-38.25,1,0
2025-06-05,Ecuador,Brazil,0,0,FIFA World Cup qualification,Guayaquil,Ecuador,False,2024-09-19,27,1535.43,2024-09-19,5,1772.02,-22,-236.58999999999992,0,1
2025-06-05,Iraq,South Korea,0,2,FIFA World Cup qualification,Basra,Iraq,False,2024-09-19,55.0,1435.9,2024-09-19,23,1572.61,-32.0,-136.7099999999998,0,0
2025-06-05,Oman,Jordan,0,3,FIFA World Cup qualification,Muscat,Oman,False,2024-09-19,78,1309.27,2024-09-19,68,1377.52,-10,-68.25,0,0
2025-06-05,Paraguay,Uruguay,2,0,FIFA World Cup qualification,Asunción,Paraguay,False,2024-09-19,57,1423.98,2024-09-19,11,1701.34,-46,-277.3599999999999,1,0
2025-06-05,Qatar,Iran,1,0,FIFA World Cup qualification,Al Rayyan,Qatar,False,2024-09-19,44,1481.69,2024-09-19,19,1622.92,-25,-141.23000000000002,1,0
2025-06-05,Spain,France,5,4,UEFA Nations League,Stuttgart,Germany,True,2024-09-19,3,1836.42,2024-09-19,2,1851.92,-1,-15.5,1,0
2025-06-05,United Arab Emirates,Uzbekistan,0,0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,2024-09-19,69.0,1377.22,2024-09-19,60.0,1413.06,-9.0,-35.83999999999992,0,1
2025-06-06,Colombia,Peru,0,0,FIFA World Cup qualification,Barranquilla,Colombia,False,2024-09-19,9,1738.72,2024-09-19,43,1483.2,34,255.51999999999998,0,1
2025-06-06,Curaçao,Saint Lucia,4,0,FIFA World Cup qualification,Willemstad,Curaçao,False,,,,,,,,,1,0
2025-06-06,Czech Republic,Montenegro,2,0,FIFA World Cup qualification,Plzeň,Czech Republic,False,2024-09-19,46,1473.19,2024-09-19,74,1332.68,28,140.51,1,0
2025-06-06,Gibraltar,Croatia,0,7,FIFA World Cup qualification,Faro-Loulé,Portugal,True,2024-09-19,198,842.4,2024-09-19,12,1699.6,-186,-857.1999999999999,0,0
2025-06-06,Hungary,Sweden,0,2,Friendly,Budapest,Hungary,False,2024-09-19,32,1511.06,2024-09-19,28,1528.18,-4,-17.12000000000012,0,0
2025-06-06,Morocco,Tunisia,2,0,Friendly,Fès,Morocco,False,2024-09-19,14,1676.14,2024-09-19,36,1504.86,22,171.2800000000002,1,0
2025-06-06,North Macedonia,Belgium,1,1,FIFA World Cup qualification,Skopje,North Macedonia,False,2024-09-19,72,1351.18,2024-09-19,6,1768.14,-66,-416.96000000000004,0,1
2025-06-06,Norway,Italy,3,0,FIFA World Cup qualification,Oslo,Norway,False,2024-09-19,47,1472.16,2024-09-19,10,1726.31,-37,-254.14999999999986,1,0
2025-06-06,Republic of Ireland,Senegal,1,1,Friendly,Dublin,Republic of Ireland,False,2024-09-19,62,1394.63,2024-09-19,21,1620.87,-41,-226.23999999999978,0,1
2025-06-06,Scotland,Iceland,1,3,Friendly,Glasgow,Scotland,False,2024-09-19,52,1461.75,2024-09-19,71,1355.75,19,106.0,0,0
2025-06-06,South Africa,Tanzania,0,0,Friendly,Polokwane,South Africa,False,2024-09-19,59,1415.07,2024-09-19,110,1188.24,51,226.82999999999993,0,1
2025-06-07,Andorra,England,0,1,FIFA World Cup qualification,Barcelona,Spain,True,2024-09-19,169,981.7,2024-09-19,4,1817.28,-165,-835.5799999999999,0,0
2025-06-07,Aruba,Haiti,0,5,FIFA World Cup qualification,Oranjestad,Aruba,False,2024-09-19,194,868.4,2024-09-19,86,1278.56,-108,-410.15999999999997,0,0
2025-06-07,Austria,Romania,2,1,FIFA World Cup qualification,Vienna,Austria,False,2024-09-19,22,1580.37,2024-09-19,45,1481.4,23,98.9699999999998,1,0
2025-06-07,Belize,Panama,0,2,FIFA World Cup qualification,Belmopan,Belize,False,2024-09-19,182,913.42,2024-09-19,37,1502.55,-145,-589.13,0,0
2025-06-07,Bosnia and Herzegovina,San Marino,1,0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,2024-09-19,75,1332.39,2024-09-19,210,746.05,135,586.3400000000001,1,0
2025-06-07,Canada,Ukraine,4,2,Canadian Shield,Toronto,Canada,False,2024-09-19,38,1502.31,2024-09-19,24,1548.29,-14,-45.98000000000002,1,0
2025-06-07,Finland,Netherlands,0,2,FIFA World Cup qualification,Helsinki,Finland,False,2024-09-19,64,1384.36,2024-09-19,7,1759.95,-57,-375.59000000000015,0,0
2025-06-07,Ivory Coast,New Zealand,0,1,Canadian Shield,Toronto,Canada,True,,,,2023-06-29,103,1199.04,,,0,0
2025-06-07,Mexico,Switzerland,2,4,Friendly,Salt Lake City,United States,True,2024-09-19,17,1635.66,2024-09-19,15,1641.0,-2,-5.339999999999918,0,0
2025-06-07,United States,Turkey,1,2,Friendly,East Hartford,United States,False,2024-09-19,18.0,1632.19,,,,,,0,0
2025-06-08,DR Congo,Madagascar,3,1,Friendly,Orléans,France,True,2024-09-19,58,1416.91,2024-09-19,108,1196.56,50,220.35000000000014,1,0
2025-06-08,Georgia,Cape Verde,1,1,Friendly,Kutaisi,Georgia,False,2024-09-19,66,1378.22,,,,,,0,1
2025-06-08,Germany,France,0,2,UEFA Nations League,Stuttgart,Germany,False,2024-09-19,13,1692.19,2024-09-19,2,1851.92,-11,-159.73000000000002,0,0
2025-06-08,Portugal,Spain,2,2,UEFA Nations League,Munich,Germany,True,2024-09-19,8,1752.14,2024-09-19,3,1836.42,-5,-84.27999999999997,0,1
2025-06-09,Algeria,Rwanda,2,0,Friendly,Blida,Algeria,False,2024-09-19,41,1486.03,2024-09-19,130,1123.32,89,362.71000000000004,1,0
2025-06-09,Belgium,Wales,4,3,FIFA World Cup qualification,Brussels,Belgium,False,2024-09-19,6,1768.14,2024-09-19,29,1526.53,23,241.61000000000013,1,0
2025-06-09,Croatia,Czech Republic,5,1,FIFA World Cup qualification,Osijek,Croatia,False,2024-09-19,12,1699.6,2024-09-19,46,1473.19,34,226.40999999999985,1,0
2025-06-09,Estonia,Norway,0,1,FIFA World Cup qualification,Tallinn,Estonia,False,2024-09-19,122,1140.39,2024-09-19,47,1472.16,-75,-331.77,0,0
2025-06-09,Liechtenstein,Scotland,0,4,Friendly,Vaduz,Liechtenstein,False,2024-09-19,203,827.19,2024-09-19,52,1461.75,-151,-634.56,0,0
2025-06-09,Morocco,Benin,1,0,Friendly,Fès,Morocco,False,2024-09-19,14,1676.14,2024-09-19,89,1257.69,75,418.45000000000005,1,0
2025-06-10,Argentina,Colombia,1,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,2024-09-19,1,1889.02,2024-09-19,9,1738.72,8,150.29999999999995,0,1
2025-06-10,Brazil,Paraguay,1,0,FIFA World Cup qualification,São Paulo,Brazil,False,2024-09-19,5,1772.02,2024-09-19,57,1423.98,52,348.03999999999996,1,0
2025-06-10,Canada,Ivory Coast,0,0,Canadian Shield,Toronto,Canada,False,2024-09-19,38,1502.31,,,,,,0,1
2025-06-10,England,Senegal,1,3,Friendly,London,England,False,2024-09-19,4,1817.28,2024-09-19,21,1620.87,17,196.41000000000008,0,0
2025-06-10,Haiti,Curaçao,1,5,FIFA World Cup qualification,Oranjestad,Aruba,True,2024-09-19,86,1278.56,,,,,,0,0
2025-06-10,Iran,North Korea,3,0,FIFA World Cup qualification,Tehran,Iran,False,2024-09-19,19,1622.92,2024-09-19,111,1183.02,92,439.9000000000001,1,0
2025-06-10,Japan,Indonesia,6,0,FIFA World Cup qualification,Suita,Japan,False,2024-09-19,16,1639.6,2024-09-19,129,1124.17,113,515.4299999999998,1,0
2025-06-10,Jordan,Iraq,0,1,FIFA World Cup qualification,Amman,Jordan,False,2024-09-19,68.0,1377.52,2024-09-19,55.0,1435.9,-13.0,-58.38000000000011,0,0
2025-06-10,Mexico,Turkey,1,0,Friendly,Chapel Hill,United States,True,2024-09-19,17,1635.66,,,,,,1,0
2025-06-10,Netherlands,Malta,8,0,FIFA World Cup qualification,Groningen,Netherlands,False,2024-09-19,7,1759.95,2024-09-19,171,971.89,164,788.0600000000001,1,0
2025-06-10,New Zealand,Ukraine,1,2,Canadian Shield,Toronto,Canada,True,2023-06-29,103,1199.04,2024-09-19,24,1548.29,-79,-349.25,0,0
2025-06-10,Panama,Nicaragua,3,0,FIFA World Cup qualification,Panama City,Panama,False,2024-09-19,37.0,1502.55,2024-09-19,131,1118.04,94.0,384.51,1,0
2025-06-10,Peru,Ecuador,0,0,FIFA World Cup qualification,Lima,Peru,False,2024-09-19,43,1483.2,2024-09-19,27,1535.43,-16,-52.23000000000002,0,1
2025-06-10,San Marino,Austria,0,4,FIFA World Cup qualification,Serravalle,San Marino,False,2024-09-19,210,746.05,2024-09-19,22,1580.37,-188,-834.3199999999999,0,0
2025-06-10,Saudi Arabia,Australia,1,2,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,2024-09-19,56,1433.16,2024-09-19,25,1544.3,-31,-111.13999999999987,0,0
2025-06-10,Slovenia,Bosnia and Herzegovina,2,1,Friendly,Celje,Slovenia,False,2024-09-19,51,1462.98,2024-09-19,75,1332.39,24,130.58999999999992,1,0
2025-06-10,South Africa,Mozambique,2,0,Friendly,Polokwane,South Africa,False,2024-09-19,59,1415.07,2024-09-19,99,1226.03,40,189.03999999999996,1,0
2025-06-10,South Korea,Kuwait,4,0,FIFA World Cup qualification,Seoul,South Korea,False,2024-09-19,23,1572.61,2024-09-19,134.0,1111.62,111.0,460.99,1,0
2025-06-10,Sweden,Algeria,4,3,Friendly,Solna,Sweden,False,2024-09-19,28,1528.18,2024-09-19,41,1486.03,13,42.15000000000009,1,0
2025-06-10,United States,Switzerland,0,4,Friendly,Nashville,United States,False,2024-09-19,18.0,1632.19,2024-09-19,15,1641.0,-3.0,-8.809999999999945,0,0
2025-06-10,Uruguay,Venezuela,2,0,FIFA World Cup qualification,Montevideo,Uruguay,False,2024-09-19,11,1701.34,2024-09-19,40,1488.56,29,212.77999999999997,1,0
2025-06-10,Uzbekistan,Qatar,3,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,2024-09-19,60,1413.06,2024-09-19,44,1481.69,-16,-68.63000000000011,1,0
2025-06-14,Mexico,Dominican Republic,3,2,Gold Cup,Inglewood,United States,True,2024-09-19,17,1635.66,2024-09-19,146,1057.75,129,577.9100000000001,1,0
2025-06-15,Haiti,Saudi Arabia,0,1,Gold Cup,San Diego,United States,True,2024-09-19,86,1278.56,2024-09-19,56,1433.16,-30,-154.60000000000014,0,0
2025-06-15,United States,Trinidad and Tobago,5,0,Gold Cup,San Jose,United States,False,2024-09-19,18.0,1632.19,2024-09-19,101.0,1213.25,83.0,418.94000000000005,1,0
2025-06-16,Panama,Guadeloupe,5,2,Gold Cup,Carson,United States,True,2024-09-19,37.0,1502.55,,,,,,1,0
2025-06-17,Canada,Honduras,6,0,Gold Cup,Vancouver,Canada,False,2024-09-19,38,1502.31,2024-09-19,77,1311.3,39,191.01,1,0
2025-06-17,Curaçao,El Salvador,0,0,Gold Cup,San Jose,United States,True,,,,2024-09-19,80,1307.04,,,0,1
2025-06-18,Suriname,Mexico,0,2,Gold Cup,Arlington,United States,True,2024-09-19,138,1094.39,2024-09-19,17,1635.66,-121,-541.27,0,0
2025-06-19,Trinidad and Tobago,Haiti,1,1,Gold Cup,Houston,United States,True,2024-09-19,101,1213.25,2024-09-19,86,1278.56,-15,-65.30999999999995,0,1
2025-06-19,United States,Saudi Arabia,1,0,Gold Cup,Austin,United States,False,2024-09-19,18.0,1632.19,2024-09-19,56,1433.16,38.0,199.02999999999997,1,0
2025-06-20,Guatemala,Panama,0,1,Gold Cup,Austin,United States,True,2024-09-19,107,1200.43,2024-09-19,37,1502.55,-70,-302.1199999999999,0,0
2025-06-21,Curaçao,Canada,1,1,Gold Cup,Houston,United States,True,,,,2024-09-19,38,1502.31,,,0,1
2025-06-22,Mexico,Costa Rica,0,0,Gold Cup,Paradise,United States,True,2024-09-19,17,1635.66,2024-09-19,50,1466.08,33,169.58000000000015,0,1
2025-06-22,Saudi Arabia,Trinidad and Tobago,1,1,Gold Cup,Paradise,United States,True,2024-09-19,56,1433.16,2024-09-19,101.0,1213.25,45.0,219.91000000000008,0,1
2025-06-22,United States,Haiti,2,1,Gold Cup,Arlington,United States,False,2024-09-19,18.0,1632.19,2024-09-19,86,1278.56,68.0,353.6300000000001,1,0
2025-06-24,Canada,El Salvador,2,0,Gold Cup,Houston,United States,True,2024-09-19,38,1502.31,2024-09-19,80,1307.04,42,195.26999999999998,1,0
2025-06-24,Honduras,Curaçao,2,1,Gold Cup,San Jose,United States,True,2024-09-19,77,1311.3,,,,,,1,0
2025-06-24,Panama,Jamaica,4,1,Gold Cup,Austin,United States,True,2024-09-19,37.0,1502.55,2024-09-19,61,1402.95,24.0,99.59999999999991,1,0
2025-06-28,Mexico,Saudi Arabia,2,0,Gold Cup,Glendale,United States,True,2024-09-19,17,1635.66,2024-09-19,56,1433.16,39,202.5,1,0
2025-06-28,Panama,Honduras,1,1,Gold Cup,Glendale,United States,True,2024-09-19,37.0,1502.55,2024-09-19,77,1311.3,40.0,191.25,0,1
2025-06-29,Canada,Guatemala,1,1,Gold Cup,Minneapolis,United States,True,2024-09-19,38,1502.31,2024-09-19,107,1200.43,69,301.8799999999999,0,1
2025-06-29,United States,Costa Rica,2,2,Gold Cup,Minneapolis,United States,False,2024-09-19,18.0,1632.19,2024-09-19,50,1466.08,32.0,166.11000000000013,0,1
2025-07-02,Mexico,Honduras,1,0,Gold Cup,Santa Clara,United States,True,2024-09-19,17,1635.66,2024-09-19,77,1311.3,60,324.3600000000001,1,0
2025-07-02,United States,Guatemala,2,1,Gold Cup,St. Louis,United States,False,2024-09-19,18.0,1632.19,2024-09-19,107,1200.43,89.0,431.76,1,0
2025-07-06,United States,Mexico,1,2,Gold Cup,Houston,United States,False,2024-09-19,18.0,1632.19,2024-09-19,17,1635.66,-1.0,-3.4700000000000273,0,0
2025-08-24,Qatar,Lebanon,2,2,Friendly,Doha,Qatar,False,2024-09-19,44,1481.69,2024-09-19,114,1167.49,70,314.20000000000005,0,1
2025-09-03,Qatar,Bahrain,2,2,Friendly,Doha,Qatar,False,2024-09-19,44,1481.69,2024-09-19,76,1315.49,32,166.20000000000005,0,1
2025-09-04,Algeria,Botswana,3,1,FIFA World Cup qualification,Tizi Ouzou,Algeria,False,2024-09-19,41,1486.03,2024-09-19,147,1050.15,106,435.8799999999999,1,0
2025-09-04,Argentina,Venezuela,3,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2024-09-19,1,1889.02,2024-09-19,40,1488.56,39,400.46000000000004,1,0
2025-09-04,Brazil,Chile,3,0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,2024-09-19,5,1772.02,2024-09-19,49,1467.98,44,304.03999999999996,1,0
2025-09-04,Bulgaria,Spain,0,3,FIFA World Cup qualification,Sofia,Bulgaria,False,2024-09-19,81,1302.68,2024-09-19,3,1836.42,-78,-533.74,0,0
2025-09-04,Chad,Ghana,1,1,FIFA World Cup qualification,N'Djamena,Chad,False,2024-09-19,177,932.44,2024-09-19,70,1360.43,-107,-427.99,0,1
2025-09-04,Colombia,Bolivia,3,0,FIFA World Cup qualification,Barranquilla,Colombia,False,2024-09-19,9,1738.72,2024-09-19,83,1293.76,74,444.96000000000004,1,0
2025-09-04,Georgia,Turkey,2,3,FIFA World Cup qualification,Tbilisi,Georgia,False,2024-09-19,66,1378.22,,,,,,0,0
2025-09-04,Iraq,Hong Kong,2,1,King's Cup,Kanchanaburi,Thailand,True,2024-09-19,55.0,1435.9,2024-09-19,157,1017.66,102.0,418.2400000000001,1,0
2025-09-04,Liechtenstein,Belgium,0,6,FIFA World Cup qualification,Vaduz,Liechtenstein,False,2024-09-19,203,827.19,2024-09-19,6,1768.14,-197,-940.95,0,0
2025-09-04,Mauritius,Cape Verde,0,2,FIFA World Cup qualification,Saint Pierre,Mauritius,False,2024-09-19,178,927.57,,,,,,0,0
2025-09-04,Netherlands,Poland,1,1,FIFA World Cup qualification,Rotterdam,Netherlands,False,2024-09-19,7,1759.95,2024-09-19,30,1525.08,23,234.87000000000012,0,1
2025-09-04,Norway,Finland,1,0,Friendly,Oslo,Norway,False,2024-09-19,47,1472.16,2024-09-19,64,1384.36,17,87.80000000000018,1,0
2025-09-04,Paraguay,Ecuador,0,0,FIFA World Cup qualification,Asunción,Paraguay,False,2024-09-19,57,1423.98,2024-09-19,27,1535.43,-30,-111.45000000000005,0,1
2025-09-04,Russia,Jordan,0,0,Friendly,Moscow,Russia,False,2024-09-19,34,1508.73,2024-09-19,68,1377.52,34,131.21000000000004,0,1
2025-09-04,Saudi Arabia,North Macedonia,2,1,Friendly,Prague,Czech Republic,True,2024-09-19,56,1433.16,2024-09-19,72,1351.18,16,81.98000000000002,1,0
2025-09-04,Slovakia,Germany,2,0,FIFA World Cup qualification,Bratislava,Slovakia,False,2024-09-19,42,1485.89,2024-09-19,13,1692.19,-29,-206.29999999999995,1,0
2025-09-04,Suriname,Panama,0,0,FIFA World Cup qualification,Paramaribo,Suriname,False,2024-09-19,138,1094.39,2024-09-19,37,1502.55,-101,-408.15999999999985,0,1
2025-09-04,Tunisia,Liberia,3,0,FIFA World Cup qualification,Radès,Tunisia,False,2024-09-19,36,1504.86,2024-09-19,143,1064.97,107,439.8899999999999,1,0
2025-09-04,Uruguay,Peru,3,0,FIFA World Cup qualification,Montevideo,Uruguay,False,2024-09-19,11,1701.34,2024-09-19,43,1483.2,32,218.13999999999987,1,0
2025-09-05,Australia,New Zealand,1,0,Soccer Ashes,Canberra,Australia,False,2024-09-19,25,1544.3,2023-06-29,103,1199.04,78,345.26,1,0
2025-09-05,Denmark,Scotland,0,0,FIFA World Cup qualification,Copenhagen,Denmark,False,2024-09-19,20,1621.7,2024-09-19,52,1461.75,32,159.95000000000005,0,1
2025-09-05,Egypt,Ethiopia,2,0,FIFA World Cup qualification,Cairo,Egypt,False,2024-09-19,31,1515.64,2024-09-19,145,1063.44,114,452.20000000000005,1,0
2025-09-05,Faroe Islands,Croatia,0,1,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,2024-09-19,140,1089.51,2024-09-19,12,1699.6,-128,-610.0899999999999,0,0
2025-09-05,Haiti,Honduras,0,0,FIFA World Cup qualification,Willemstad,Curaçao,True,2024-09-19,86,1278.56,2024-09-19,77,1311.3,-9,-32.74000000000001,0,1
2025-09-05,Ivory Coast,Burundi,1,0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,,,,2024-09-19,136,1101.79,,,1,0
2025-09-05,Montenegro,Czech Republic,0,2,FIFA World Cup qualification,Podgorica,Montenegro,False,2024-09-19,74,1332.68,2024-09-19,46,1473.19,-28,-140.51,0,0
2025-09-05,Morocco,Niger,5,0,FIFA World Cup qualification,Rabat,Morocco,False,2024-09-19,14,1676.14,2024-09-19,127,1132.39,113,543.75,1,0
2025-09-05,Romania,Canada,0,3,Friendly,Bucharest,Romania,False,2024-09-19,45,1481.4,2024-09-19,38,1502.31,-7,-20.909999999999854,0,0
2025-09-05,Senegal,Sudan,2,0,FIFA World Cup qualification,Diamniadio,Senegal,False,2024-09-19,21,1620.87,2024-09-19,120,1154.5,99,466.3699999999999,1,0
2025-09-05,Slovenia,Sweden,2,2,FIFA World Cup qualification,Ljubljana,Slovenia,False,2024-09-19,51,1462.98,2024-09-19,28,1528.18,-23,-65.20000000000005,0,1
2025-09-05,South Africa,Lesotho,3,0,FIFA World Cup qualification,Bloemfontein,South Africa,False,2024-09-19,59,1415.07,2024-09-19,153,1034.02,94,381.04999999999995,1,0
